Date,USDBTC,PPCBTC,OGEBTC,NMCBTC,FTCBTC,ETHBTC,BLKBTC,NXTBTC,QRKBTC,NBTBTC,BTSBTC,XCPBTC,XMRBTC
2015-02-18,0.004257674458210925,,,,,,,,,,,,
2015-02-19,0.004139244174013825,,,,,,,,,,,,
2015-02-20,0.004105764493348662,,,,,,,,,,,,
2015-02-21,0.004070666775217781,,,,,,,,,,,,
2015-02-22,0.00423728813559322,,,,,,,,,,,,
2015-02-23,0.0042178075836180355,,,,,,,,,,,,
2015-02-24,0.004164931278633903,,,,,,,,,,,,
2015-02-25,0.00419129049834444,,,,,,,,,,,,
2015-02-26,0.004210526315789474,,,,,,,,,,,,
2015-02-27,0.003937007874015748,,,,,,,,,,,,
2015-02-28,0.003952881650723377,,,,,,,,,,,,
2015-03-01,0.004039424785910487,,,,,,,,,,,,
2015-03-02,0.003790606876160873,,,,,,,,,,,,
2015-03-03,0.003625815808556925,,,,,,,,,,,,
2015-03-04,0.0035505059470974615,,,,,,,,,,,,
2015-03-05,0.0037646350186349435,,,,,,,,,,,,
2015-03-06,0.003674849331177422,,,,,,,,,,,,
2015-03-07,0.0036254214552441724,,,,,,,,,,,,
2015-03-08,0.0036513674371051958,,,,,,,,,,,,
2015-03-09,0.0034785028523723386,,,,,,,,,,,,
2015-03-10,0.0034006665306400056,0.0016,5.8e-07,0.0020609,1.68e-05,,9.899e-05,4.76e-05,1.269e-05,0.003772,3.46e-05,0.00595,0.00102686
2015-03-11,0.0034095945992021546,0.0016,5.1e-07,0.00191895,1.668e-05,,5.866e-05,4.725e-05,1.22e-05,0.003782,3.117e-05,0.00541,0.00102686
2015-03-12,0.003362587847607519,0.00142,4.8e-07,0.00152111,1.453e-05,,5.267e-05,4.738e-05,1.247e-05,0.003308,3.239e-05,0.00486,0.00196859
2015-03-13,0.0034541121204794308,0.00142,4.8e-07,0.00169061,1.018e-05,,6.017e-05,4.731e-05,7.93e-06,0.003417,2.998e-05,0.00469,0.00208518
2015-03-14,0.0035185250343056193,0.00143,4.9e-07,0.00169527,9.84e-06,,5.642e-05,4.744e-05,7.28e-06,0.003367,3.02e-05,0.00441,0.00215705
2015-03-15,0.003526466128292838,0.00144,5e-07,0.00170883,1.1e-05,,5.305e-05,4.681e-05,7.36e-06,0.00296,2.954e-05,0.00446,0.00225671
2015-03-16,0.003437843784378438,0.00137,4.9e-07,0.00164691,9.9e-06,,5.349e-05,4.548e-05,7.64e-06,0.002967,2.914e-05,0.0045,0.00257021
2015-03-17,0.0034840777646157066,0.00137,5e-07,0.00165929,9.88e-06,,5.816e-05,4.482e-05,6.19e-06,0.003434,2.886e-05,0.0043,0.00261098
2015-03-18,0.0037615196539401916,0.00141,5.1e-07,0.00172664,1.059e-05,,5.582e-05,4.467e-05,5.64e-06,0.003721,2.863e-05,0.00473,0.00252932
2015-03-19,0.0038370040672243114,0.00142,5.2e-07,0.00170167,1.024e-05,,5.618e-05,4.479e-05,6.01e-06,0.00392,3.088e-05,0.0049,0.0024807
2015-03-20,0.0038491147036181675,0.00137,5.1e-07,0.00163238,9.7e-06,,5.544e-05,4.458e-05,5.93e-06,0.003814,3.064e-05,0.00493,0.00239662
2015-03-21,0.003878524609238646,0.00134,5.1e-07,0.00169898,1.02e-05,,5.777e-05,4.447e-05,5.05e-06,0.003863,2.968e-05,0.00527,0.00261444
2015-03-22,0.003838771593090211,0.00137,5e-07,0.00173469,9.74e-06,,5.857e-05,4.508e-05,5.22e-06,0.003505,2.853e-05,0.00505,0.00288609
2015-03-23,0.003758409441124516,0.00136,5.1e-07,0.00173469,9.83e-06,,5.667e-05,4.309e-05,6.4e-06,0.003729,2.699e-05,0.00465,0.00286562
2015-03-24,0.00403502400839285,0.00135,5.2e-07,0.00161,9.82e-06,,5.927e-05,4.302e-05,7.51e-06,0.003959,2.524e-05,0.00489,0.00282188
2015-03-25,0.0040703353956366,0.00132,5.2e-07,0.00180843,9.9e-06,,5.405e-05,4.329e-05,6.31e-06,0.004075,2.474e-05,0.00467,0.00287757
2015-03-26,0.003968568934042385,0.00136,5.3e-07,0.00163054,9.84e-06,,5.873e-05,4.117e-05,6.65e-06,0.004005,2.577e-05,0.00472,0.00292866
2015-03-27,0.0040220407834935445,0.00135,5.2e-07,0.00165,9.98e-06,,5.87e-05,4.26e-05,6.37e-06,0.004034,2.628e-05,0.00476,0.00300783
2015-03-28,0.003975826972010178,0.00132,5.2e-07,0.00171814,9.83e-06,,5.85e-05,4.277e-05,6.01e-06,0.003954,2.598e-05,0.00458,0.00314176
2015-03-29,0.004097520999795124,0.00135,5.2e-07,0.00171718,9.81e-06,,5.852e-05,4.258e-05,6.17e-06,0.004075,2.744e-05,0.00454,0.00314208
2015-03-30,0.004078636104086793,0.00134,5.1e-07,0.00169057,9.78e-06,,5.898e-05,4.22e-05,5.94e-06,0.004437,2.648e-05,0.00436,0.00303552
2015-03-31,0.004116581590647127,0.00131,5.1e-07,0.00171278,9.99e-06,,6.62e-05,4.153e-05,5.62e-06,0.004127,2.514e-05,0.00431,0.00360463
2015-04-01,0.004120313143798929,0.0013,5.1e-07,0.00163718,9.94e-06,,7.848e-05,4.005e-05,5.35e-06,0.004152,2.514e-05,0.00438,0.00397381
2015-04-02,0.0039613373474885125,0.00127,5.1e-07,0.00161818,9.74e-06,,6.624e-05,4.172e-05,5.33e-06,0.004144,2.397e-05,0.00432,0.00390839
2015-04-03,0.003930972129407602,0.00129,5e-07,0.00159202,9.79e-06,,6.456e-05,4.152e-05,5.3e-06,0.00396,2.333e-05,0.00468,0.00377602
2015-04-04,0.003940576112227608,0.00129,5e-07,0.001563,9.9e-06,,6.403e-05,4.137e-05,5.17e-06,0.003974,2.361e-05,0.00453,0.00341662
2015-04-05,0.0038905964284324792,0.00127,4.8e-07,0.0015597,9.86e-06,,6.979e-05,4.221e-05,5.17e-06,0.003974,2.253e-05,0.00452,0.00299832
2015-04-06,0.0039261876717707105,0.00127,4.8e-07,0.00147163,9.86e-06,,6.315e-05,4.188e-05,4.78e-06,0.003824,2.179e-05,0.00452,0.00323995
2015-04-07,0.003914200720212932,0.00123,4.7e-07,0.00040614,9.76e-06,,6.113e-05,4.339e-05,4.81e-06,0.003921,2.206e-05,0.00454,0.00326082
2015-04-08,0.004066859164667128,0.00122,4.8e-07,0.00149897,9.73e-06,,6.054e-05,4.386e-05,4.43e-06,0.003986,2.274e-05,0.00456,0.00311179
2015-04-09,0.004081965874765287,0.00121,4.7e-07,0.0013798,9.71e-06,,6.253e-05,4.389e-05,4.35e-06,0.004102,2.269e-05,0.00465,0.00297882
2015-04-10,0.004242501378812948,0.00111,4.8e-07,0.00128254,7.76e-06,,6.508e-05,4.408e-05,4.44e-06,0.004174,2.108e-05,0.00445,0.00320558
2015-04-11,0.0042247570764681035,0.00108,4.8e-07,0.00140828,7.99e-06,,7.464e-05,4.348e-05,4.29e-06,0.004,1.958e-05,0.00465,0.00345162
2015-04-12,0.004223686433519175,0.00106,4.8e-07,0.0013501,8.98e-06,,7.235e-05,4.435e-05,4.49e-06,0.00406,1.913e-05,0.0045,0.00337509
2015-04-13,0.0044249745563963005,0.00105,4.8e-07,0.00135022,8.46e-06,,6.8e-05,4.498e-05,4.32e-06,0.004214,1.977e-05,0.00444,0.00321785
2015-04-14,0.004629629629629629,0.00104,4.8e-07,0.0011872,8.97e-06,,6.727e-05,4.443e-05,4.46e-06,0.004288,2.036e-05,0.00454,0.00313292
2015-04-15,0.0045670442089879425,0.00098,4.7e-07,0.00121064,9.7e-06,,6.592e-05,4.39e-05,4.56e-06,0.004244,2.061e-05,0.00445,0.00302454
2015-04-16,0.004355021339604564,0.0011,4.7e-07,0.00157046,1.044e-05,,6.625e-05,4.237e-05,4.23e-06,0.004125,2.079e-05,0.00452,0.00291202
2015-04-17,0.004490950734270445,0.00103,4.7e-07,0.00132429,9.29e-06,,6.765e-05,4.116e-05,4.06e-06,0.004244,2.077e-05,0.00441,0.00287989
2015-04-18,0.004498020870816841,0.00109,4.8e-07,0.00137264,1.123e-05,,6.673e-05,4.042e-05,4.24e-06,0.004131,2.113e-05,0.00441,0.00307162
2015-04-19,0.004430267588162325,0.00105,4.8e-07,0.00150189,1.438e-05,,6.602e-05,4.047e-05,4.8e-06,0.004244,2.157e-05,0.00428,0.00308308
2015-04-20,0.004451765124872012,0.00102,4.7e-07,0.0014283,1.863e-05,,6.604e-05,4.002e-05,4.02e-06,0.004112,2.087e-05,0.00419,0.00295072
2015-04-21,0.004446816079686944,0.001,4.6e-07,0.00159346,1.766e-05,,6.221e-05,4.018e-05,3.67e-06,0.00403,2.04e-05,0.00396,0.0027119
2015-04-22,0.004213364793123789,0.00101,4.7e-07,0.00143456,1.549e-05,,6.49e-05,3.955e-05,3.8e-06,0.00413,1.992e-05,0.00361,0.00256229
2015-04-23,0.004246645150331238,0.00104,4.7e-07,0.00146478,1.614e-05,,6.711e-05,3.95e-05,3.85e-06,0.004133,1.993e-05,0.00377,0.00246599
2015-04-24,0.004330316546139522,0.00099,4.5e-07,0.00150499,1.681e-05,,6.546e-05,4.06e-05,4.08e-06,0.004269,1.987e-05,0.00374,0.00250362
2015-04-25,0.004374453193350831,0.00098,4.5e-07,0.00147321,1.75e-05,,6.559e-05,4.154e-05,3.87e-06,0.004317,1.959e-05,0.00385,0.00241475
2015-04-26,0.004578335317278638,0.001,4.6e-07,0.00137325,1.715e-05,,6.233e-05,4.092e-05,3.81e-06,0.004018,1.948e-05,0.0039,0.0024646
2015-04-27,0.004492564805247316,0.00097,4.6e-07,0.00142589,1.692e-05,,6.391e-05,4.04e-05,3.85e-06,0.004349,1.874e-05,0.00406,0.00244823
2015-04-28,0.0044911524297134645,0.00099,4.5e-07,0.00140231,1.645e-05,,6.059e-05,3.984e-05,3.95e-06,0.004096,1.823e-05,0.00406,0.00235363
2015-04-29,0.004430856484558465,0.00096,4.3e-07,0.00137517,1.58e-05,,6.26e-05,4.053e-05,3.84e-06,0.004433,1.64e-05,0.00406,0.00188572
2015-04-30,0.004252966444094756,0.00098,4.2e-07,0.00141287,1.347e-05,,5.875e-05,4.148e-05,3.39e-06,0.004249,1.498e-05,0.00406,0.00202793
2015-05-01,0.0042839395107741075,0.00096,4.3e-07,0.00137002,1.206e-05,,5.763e-05,3.947e-05,3.41e-06,0.004199,1.467e-05,0.0041,0.00206806
2015-05-02,0.004271131422713877,0.00098,4.2e-07,0.00144432,1.351e-05,,6.053e-05,3.931e-05,3.43e-06,0.004089,1.509e-05,0.00399,0.00213057
2015-05-03,0.004157831275206852,0.00098,4e-07,0.00136836,1.278e-05,,5.907e-05,3.887e-05,3.63e-06,0.004,1.532e-05,0.00394,0.00208627
2015-05-04,0.0042342380488631075,0.00095,3.8e-07,0.0013,1.009e-05,,6.237e-05,3.882e-05,3.21e-06,0.004202,1.46e-05,0.00392,0.00201148
2015-05-05,0.004261484701269923,0.00094,3.8e-07,0.00133492,1.108e-05,,5.929e-05,3.835e-05,2.72e-06,0.004243,1.406e-05,0.00408,0.00199037
2015-05-06,0.0042410619619152636,0.00093,3.7e-07,0.0013,1.154e-05,,5.864e-05,3.805e-05,3.35e-06,0.004254,1.38e-05,0.00409,0.00195645
2015-05-07,0.004273686909696995,0.00093,3.8e-07,0.00132492,1.102e-05,,5.792e-05,3.803e-05,2.77e-06,0.004058,1.413e-05,0.00406,0.00203111
2015-05-08,0.004086302713305002,0.00094,3.7e-07,0.00129999,1.218e-05,,5.431e-05,3.752e-05,3.15e-06,0.004041,1.397e-05,0.00398,0.00201644
2015-05-09,0.004148000663680106,0.00091,3.8e-07,0.00144859,1.2e-05,,5.874e-05,3.788e-05,3.21e-06,0.004124,1.455e-05,0.0041,0.00205721
2015-05-10,0.004177982034677251,0.00092,3.8e-07,0.00130001,1.273e-05,,5.832e-05,3.509e-05,3.22e-06,0.004083,1.46e-05,0.00403,0.0022034
2015-05-11,0.004095171792456694,0.00093,3.8e-07,0.00130508,1.073e-05,,5.957e-05,3.452e-05,4.28e-06,0.0041,1.459e-05,0.00409,0.00206648
2015-05-12,0.0041406152954329015,0.00101,4.7e-07,0.00130493,1.209e-05,,6.61e-05,3.7e-05,5.53e-06,0.004135,1.603e-05,0.00401,0.00202974
2015-05-13,0.004119973632168754,0.00108,4.6e-07,0.00140532,1.113e-05,,7.009e-05,4.135e-05,4.71e-06,0.004146,1.644e-05,0.00397,0.00202994
2015-05-14,0.004196038939241357,0.00102,4.7e-07,0.00130147,1.382e-05,,6.861e-05,3.824e-05,5.34e-06,0.004223,1.63e-05,0.00378,0.00202824
2015-05-15,0.004208754208754209,0.00106,5e-07,0.00132401,1.418e-05,,7.306e-05,3.815e-05,5.8e-06,0.004049,1.608e-05,0.00379,0.00216235
2015-05-16,0.004226006846131091,0.00109,5e-07,0.00132651,1.283e-05,,6.903e-05,3.962e-05,5.45e-06,0.004165,1.542e-05,0.00385,0.00242844
2015-05-17,0.004241241835609467,0.00107,4.9e-07,0.00134348,1.389e-05,,6.545e-05,4.306e-05,5.36e-06,0.004056,1.527e-05,0.00362,0.0025501
2015-05-18,0.004229223937407486,0.00114,4.9e-07,0.00132988,1.302e-05,,7.441e-05,3.894e-05,5e-06,0.004099,1.525e-05,0.00334,0.00235074
2015-05-19,0.004309601792794346,0.00129,5e-07,0.00137225,1.762e-05,,0.00013221,4.241e-05,5.39e-06,0.00424,1.581e-05,0.00353,0.0022473
2015-05-20,0.004262574595055414,0.00139,5.5e-07,0.00148764,1.621e-05,,0.00014959,4.664e-05,6.87e-06,0.00394,1.724e-05,0.00376,0.00229545
2015-05-21,0.00423728813559322,0.00128,5.6e-07,0.00149724,2.064e-05,,0.00016864,4.702e-05,7.18e-06,0.004278,1.739e-05,0.00364,0.00210242
2015-05-22,0.004158004158004158,0.00128,5.7e-07,0.00148,1.798e-05,,0.00016925,4.806e-05,7.67e-06,0.004226,2.08e-05,0.00389,
2015-05-23,0.004188130837207354,0.00132,6e-07,0.00150345,1.886e-05,,0.00015669,5.105e-05,9.05e-06,0.004099,2.441e-05,0.00366,0.00206531
2015-05-24,0.0041586958329867755,0.00138,5.6e-07,0.00146074,1.832e-05,,0.00013555,4.924e-05,8.12e-06,0.004309,2.459e-05,0.00413,0.00197505
2015-05-25,0.00424358158285593,0.00137,5.9e-07,0.00144546,1.819e-05,,0.00015157,4.852e-05,1.371e-05,0.004149,2.583e-05,0.00395,0.00197237
2015-05-26,0.004238365686191405,0.0014,6.2e-07,0.00148997,1.795e-05,,0.00016316,4.753e-05,1.489e-05,0.004083,2.669e-05,0.00348,0.00189649
2015-05-27,0.00425531914893617,0.00141,7.1e-07,0.00145743,1.815e-05,,0.00016791,4.957e-05,1.515e-05,0.004025,2.751e-05,0.00389,0.00181291
2015-05-28,0.004228687415426252,0.0014,7.9e-07,0.00144405,2.451e-05,,0.00016323,5.245e-05,1.292e-05,0.003997,3.06e-05,0.00408,0.00191388
2015-05-29,0.004239623521431297,0.00138,7.8e-07,0.00149534,2.841e-05,,0.00016836,5.421e-05,1.354e-05,0.004037,3.375e-05,0.00397,0.00189383
2015-05-30,0.004326756663205261,0.00137,7.1e-07,0.00146509,2.541e-05,,0.00014686,4.966e-05,1.211e-05,0.004127,3.111e-05,0.00432,0.00191642
2015-05-31,0.004311273981461522,0.00132,6.7e-07,0.00140135,2.199e-05,,0.00014848,5.137e-05,1.159e-05,0.004039,2.904e-05,0.00404,0.00199828
2015-06-01,0.0044964028776978415,0.00125,6.5e-07,0.00139001,2.082e-05,,0.00013502,4.771e-05,1.004e-05,0.004108,2.737e-05,0.00394,0.00206298
2015-06-02,0.004447805008228439,0.00127,6.5e-07,0.00139472,2.137e-05,,0.00014301,4.851e-05,1.112e-05,0.004399,2.724e-05,0.00416,0.00200187
2015-06-03,0.004419108223960405,0.00126,6.7e-07,0.00136069,2.107e-05,,0.00014596,4.96e-05,1.174e-05,0.004193,2.82e-05,0.00406,0.00199687
2015-06-04,0.004433803316484881,0.00126,6.7e-07,0.00135001,2.252e-05,,0.00014636,5.006e-05,1.107e-05,0.003946,2.775e-05,0.00334,0.00206855
2015-06-05,0.004461298237787196,0.00126,6.7e-07,0.0013812,2.215e-05,,0.000145,5.074e-05,1.004e-05,0.004423,2.92e-05,0.00375,0.00215363
2015-06-06,0.004454541404962359,0.00131,6.8e-07,0.00135003,2.101e-05,,0.00015198,5.103e-05,9.93e-06,0.004206,3.021e-05,0.00375,0.00227771
2015-06-07,0.004492362982929021,0.00131,6.9e-07,0.00135009,2.228e-05,,0.00015058,5.011e-05,1.019e-05,0.003954,3.075e-05,0.00366,0.00229675
2015-06-08,0.0043859649122807015,0.00129,6.8e-07,0.00140433,2.294e-05,,0.0001435,5.007e-05,1.06e-05,0.00393,3.214e-05,0.00383,0.00227932
2015-06-09,0.00434593654932638,0.00132,7e-07,0.00140456,2.414e-05,,0.00013982,4.977e-05,1.078e-05,0.004362,3.217e-05,0.00395,0.00222208
2015-06-10,0.004385772553835358,0.00131,6.8e-07,0.00142968,3.483e-05,,0.00012971,4.965e-05,1.125e-05,0.004358,3.058e-05,0.00429,0.00208327
2015-06-11,0.004366812227074236,0.00129,6.7e-07,0.00144965,5.38e-05,,0.00014272,4.945e-05,1.184e-05,0.004343,3.044e-05,0.00439,0.0020633
2015-06-12,0.004348204191668841,0.00125,6.7e-07,0.00137487,4.8e-05,,0.00016854,4.865e-05,1.258e-05,0.004342,3.025e-05,0.00445,0.00207858
2015-06-13,0.004343671270958214,0.0013,6.9e-07,0.0014681,3.914e-05,,0.00015304,4.933e-05,1.321e-05,0.00433,2.971e-05,0.00563,0.00208584
2015-06-14,0.004309416074121956,0.00136,7.2e-07,0.00147574,3.827e-05,,0.00015624,4.982e-05,1.46e-05,0.004272,2.992e-05,0.00619,0.00211661
2015-06-15,0.0042290450816205695,,,,,,,,,,,,
2015-06-16,0.004075810067250866,0.00151,7.4e-07,0.00170827,5.148e-05,,0.0001579,5.043e-05,1.454e-05,0.00418,2.979e-05,0.00507,0.00203993
2015-06-17,0.004000640102416387,0.00169,8e-07,0.0017204,5.074e-05,,0.00017613,5.503e-05,1.972e-05,0.003926,3.1e-05,0.0044,0.00202289
2015-06-18,0.004028197381671702,0.00175,8.1e-07,0.00191325,5.06e-05,,0.00019298,5.361e-05,1.99e-05,0.00402,3.092e-05,0.00481,0.00197599
2015-06-19,0.004057618178129438,0.0017,8.3e-07,0.00209034,4.799e-05,,0.00021991,5.702e-05,1.892e-05,0.004061,3.131e-05,0.00491,0.00209152
2015-06-20,0.004097017371353654,0.00166,8.1e-07,0.00199705,4.519e-05,,0.00021651,5.582e-05,1.452e-05,0.004052,3.247e-05,0.00508,0.00217777
2015-06-21,0.004124221553181837,0.00168,8.2e-07,0.00198788,4.67e-05,,0.00020822,5.612e-05,2.098e-05,0.004006,3.24e-05,0.00486,0.00219487
2015-06-22,0.00405926527298559,0.00169,8e-07,0.00196368,4.484e-05,,0.00021076,5.588e-05,1.932e-05,0.003932,3.202e-05,0.00485,0.00213675
2015-06-23,0.00409970482125287,0.0017,7.8e-07,0.00199146,4.078e-05,,0.00020755,5.413e-05,1.811e-05,0.004077,3.11e-05,0.00479,0.0020514
2015-06-24,0.004155585106382979,0.00162,7.7e-07,0.00194553,3.948e-05,,0.00018662,5.135e-05,1.813e-05,0.004113,2.919e-05,0.00468,0.00204872
2015-06-25,0.004133597883597884,0.00161,7.3e-07,0.00189218,3.609e-05,,0.00018137,4.937e-05,1.775e-05,0.004113,2.768e-05,0.00475,0.0021098
2015-06-26,0.004146108876819105,0.00165,7.5e-07,0.00191421,3.668e-05,,0.00018992,4.85e-05,1.622e-05,0.004171,2.813e-05,0.00492,0.00202551
2015-06-27,0.004024144869215292,0.00168,7.7e-07,0.00190516,3.521e-05,,0.00018704,4.916e-05,1.603e-05,0.004228,2.753e-05,0.0049,0.00192417
2015-06-28,0.004019938896928767,0.00166,7.7e-07,0.00194298,4.594e-05,,0.0001872,4.732e-05,1.758e-05,0.00392,2.761e-05,0.00461,0.00190394
2015-06-29,0.003940110323089046,0.00177,7.6e-07,0.00219404,4.615e-05,,0.00018958,4.846e-05,2.117e-05,0.003895,2.716e-05,0.0046,0.00187908
2015-06-30,0.00380908848512551,0.00194,7.6e-07,0.00247938,4.825e-05,,0.00019561,4.995e-05,2.075e-05,0.003554,2.634e-05,0.00449,0.00185358
2015-07-01,0.0038782237735117313,0.00191,7.4e-07,0.00253922,5.147e-05,,0.00018712,4.985e-05,1.768e-05,0.003032,2.577e-05,0.00423,0.00184945
2015-07-02,0.003920646122480984,0.00188,7.4e-07,0.00252526,5.219e-05,,0.00018289,5.025e-05,2.032e-05,0.00307,2.637e-05,0.0044,0.00187567
2015-07-03,0.003920031360250882,0.00195,7.5e-07,0.00257963,5.298e-05,,0.00018378,4.866e-05,1.866e-05,0.003219,2.555e-05,0.00426,0.00190198
2015-07-04,0.003877171215880893,0.00195,7.4e-07,0.00252482,5.004e-05,,0.00017892,4.894e-05,1.853e-05,0.003332,2.537e-05,0.00413,0.00190995
2015-07-05,0.0036911265318175105,0.00199,7.3e-07,0.00259545,4.792e-05,,0.00017966,4.887e-05,1.897e-05,0.003136,2.473e-05,0.0043,0.00184747
2015-07-06,0.0036580458718952335,0.00222,7.1e-07,0.00275035,5.079e-05,,0.0001643,4.636e-05,1.841e-05,0.003475,2.149e-05,0.00486,0.00185458
2015-07-07,0.0037416747736286763,0.00223,7e-07,0.00271299,4.897e-05,,0.00017217,5.478e-05,1.821e-05,0.003451,2.211e-05,0.00493,0.00182204
2015-07-08,0.003708098487095817,0.00212,7.1e-07,0.00251985,4.694e-05,,0.00017264,5.595e-05,1.623e-05,0.003454,2.318e-05,0.00503,0.00187435
2015-07-09,0.003694399290675336,0.00247,7.1e-07,0.00322857,4.449e-05,,0.00016622,5.321e-05,1.605e-05,0.003546,2.217e-05,0.00461,0.00184679
2015-07-10,0.0034845633842079584,0.00288,7.5e-07,0.00369262,5.648e-05,,0.00016281,5.668e-05,1.661e-05,0.003481,2.2e-05,0.0047,0.00182136
2015-07-11,0.0034071550255536627,0.0021,6.9e-07,0.00246433,4.75e-05,,0.0001516,5.098e-05,1.675e-05,0.003808,2.104e-05,0.00509,0.00180264
2015-07-12,0.003233107015842224,0.00224,6.6e-07,0.00263118,4.611e-05,,0.00014546,4.674e-05,1.545e-05,0.003001,1.994e-05,0.00508,0.00192081
2015-07-13,0.0034494653328734047,0.00216,6.7e-07,0.00255641,4.54e-05,,0.0001491,4.722e-05,1.429e-05,0.003029,2.045e-05,0.00479,0.0019512
2015-07-14,0.0034144842421552223,0.00223,6.7e-07,0.00244259,4.143e-05,,0.00014951,4.799e-05,1.5e-05,0.003099,2.038e-05,0.00523,0.00185367
2015-07-15,0.003437016669530847,0.00222,6.6e-07,0.0024941,3.847e-05,,0.00014348,4.696e-05,1.527e-05,0.003615,2.02e-05,0.00482,0.00191966
2015-07-16,0.003626341746446185,0.00196,6.4e-07,0.00203749,3.61e-05,,0.00012416,4.562e-05,1.196e-05,0.003495,1.804e-05,0.00484,0.00190773
2015-07-17,0.003597251699701428,0.00186,6.4e-07,0.00207212,3.736e-05,,0.00013085,4.605e-05,1.365e-05,0.003565,1.887e-05,0.00518,0.00192691
2015-07-18,0.003596087456846951,0.00192,6.5e-07,0.00208958,3.566e-05,,0.00013264,4.666e-05,1.593e-05,0.003596,1.789e-05,0.00573,0.0018942
2015-07-19,0.0036220073164547795,0.0019,6.3e-07,0.00220254,3.449e-05,,0.00012225,4.63e-05,1.257e-05,0.003604,1.854e-05,0.00561,0.00189258
2015-07-20,0.0035937612305038456,0.0019,6.2e-07,0.00219341,3.439e-05,,0.00011855,4.508e-05,1.089e-05,0.003633,1.817e-05,0.00543,0.00190292
2015-07-21,0.0035846148331361793,0.00186,6.2e-07,0.00216771,3.458e-05,,0.00012142,4.489e-05,1.068e-05,0.003541,1.809e-05,0.00558,0.00206296
2015-07-22,0.0036030842401095337,0.00186,6.5e-07,0.00211899,3.43e-05,,0.00012167,4.466e-05,1.054e-05,0.003616,1.913e-05,0.00479,0.00206504
2015-07-23,0.003614806246385194,0.0018,6.6e-07,0.0021154,3.577e-05,,0.00012166,4.403e-05,1.144e-05,0.003616,1.942e-05,0.00578,0.00204081
2015-07-24,0.003480682213713888,0.0019,6.5e-07,0.00213899,3.442e-05,,0.00011972,4.484e-05,1.004e-05,0.00354,1.933e-05,0.00599,0.00202293
2015-07-25,0.0034828643076065756,0.00194,6.6e-07,0.00228287,3.483e-05,,0.00011937,4.367e-05,1.142e-05,0.003494,1.935e-05,0.00511,0.00199733
2015-07-26,0.003420791571169569,0.00188,6.4e-07,0.00227447,3.967e-05,,0.00011445,4.344e-05,1.023e-05,0.003478,1.888e-05,0.00507,0.00195824
2015-07-27,0.0034389078028818046,0.00184,6.4e-07,0.00218664,3.901e-05,,0.00011781,4.27e-05,1.159e-05,0.00343,1.836e-05,0.00579,0.00202232
2015-07-28,0.0033870749220972765,0.00191,6.4e-07,0.00226707,3.442e-05,,0.00011864,4.267e-05,1.119e-05,0.003349,1.728e-05,0.00536,0.00199872
2015-07-29,0.0034399724802201583,0.00205,6.4e-07,0.0022878,3.547e-05,,0.00011609,4.137e-05,1.082e-05,0.003376,1.664e-05,0.006,0.00201621
2015-07-30,0.0034775351231047433,0.00187,6.3e-07,0.00218193,3.843e-05,,0.00011551,4.116e-05,1.023e-05,0.003479,1.653e-05,0.00606,0.00204229
2015-07-31,0.003511482547931737,0.00182,6.4e-07,0.00210907,3.678e-05,,0.00011408,4.023e-05,1.054e-05,0.003501,1.658e-05,0.00597,0.00202417
2015-08-01,0.0035622684525505838,0.00181,6.4e-07,0.0020912,3.737e-05,,0.00011616,3.936e-05,9.58e-06,0.003519,1.681e-05,0.00616,0.00205236
2015-08-02,0.003562649185934661,0.00177,6.2e-07,0.00207932,3.345e-05,,0.0001155,3.936e-05,9.58e-06,0.003563,1.659e-05,0.00631,0.00214534
2015-08-03,0.003516298041421991,0.00183,6.2e-07,0.00209867,3.247e-05,,0.00011312,3.842e-05,9.02e-06,0.003532,1.637e-05,0.00664,0.00213457
2015-08-04,0.0035087719298245615,0.00182,6.2e-07,0.00217976,3.1e-05,,0.00011073,3.811e-05,9.26e-06,0.003517,1.619e-05,0.00749,0.00207015
2015-08-05,0.003537443843078991,0.00181,6.2e-07,0.00218997,3.084e-05,,0.0001128,3.775e-05,8.56e-06,0.003501,1.566e-05,0.00843,0.00213502
2015-08-06,0.0036088054853843374,0.00178,6.1e-07,0.00210627,2.948e-05,,0.00011107,3.728e-05,8.04e-06,0.003552,1.564e-05,0.00698,0.00234652
2015-08-07,0.003579226171301765,0.00177,6.1e-07,0.00208212,2.898e-05,,0.00010962,3.861e-05,8.84e-06,0.003549,1.562e-05,0.0066,0.00248494
2015-08-08,0.003705213235021676,0.00177,6e-07,0.00206938,2.636e-05,,0.00010819,4.165e-05,8.99e-06,0.003661,1.598e-05,0.00679,0.00257023
2015-08-09,0.0037676135935498455,0.00177,6.1e-07,0.00200969,2.616e-05,,0.00010411,4.058e-05,9.48e-06,0.0038,1.618e-05,0.00621,0.00250424
2015-08-10,0.003786874692316431,,,,,,,,,,,,
2015-08-11,0.0037615196539401916,0.0017,6.1e-07,0.00197841,2.451e-05,,0.00010136,3.854e-05,9.58e-06,0.003767,1.628e-05,0.00618,0.00241104
2015-08-12,0.0037328754339467692,0.00177,6e-07,0.00205968,2.617e-05,,0.00010101,3.895e-05,1.303e-05,0.003734,1.827e-05,0.00685,0.0023283
2015-08-13,0.0037598225363762827,0.00174,5.9e-07,0.00195816,2.299e-05,,9.635e-05,3.71e-05,9.02e-06,0.003754,1.848e-05,0.00655,0.0022553
